country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Czechia,CZE,Europe,10701777,deaths,1033,2021-13,208.84382098412254,27651,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,791,2021-14,170.4389841051631,28442,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,569,2021-15,127.08169867490231,29011,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,420,2021-16,92.41455881579293,29431,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,334,2021-17,70.45558882417377,29765,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,256,2021-18,55.1310310427885,30021,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,167,2021-19,39.52614598491447,30188,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,106,2021-20,25.509782160476714,30294,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,57,2021-21,15.231115355889028,30351,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,37,2021-22,8.78358799664766,30388,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,27,2021-23,5.980315231760109,30415,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,13,2021-24,3.737697019850068,30428,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,11,2021-25,2.242618211910041,30439,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,7,2021-26,1.6819636589325306,30446,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,3,2021-27,0.934424254962517,30449,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,3,2021-28,0.5606545529775102,30452,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,3,2021-29,0.5606545529775102,30455,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,4,2021-30,0.6540969784737619,30459,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,4,2021-31,0.7475394039700136,30463,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,5,2021-32,0.8409818294662653,30468,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,9,2021-33,1.3081939569475238,30477,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,8,2021-34,1.5885212334362788,30485,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,2,2021-35,0.934424254962517,30487,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,6,2021-36,0.7475394039700136,30493,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,15,2021-37,1.9622909354212856,30508,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,13,2021-38,2.6163879138950477,30521,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,15,2021-39,2.6163879138950477,30536,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,26,2021-40,3.8311394453463197,30562,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,53,2021-41,7.381951614203884,30615,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,87,2021-42,13.081939569475237,30702,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,164,2021-43,23.454048799559175,30866,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,305,2021-44,43.82449755774205,31171,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,461,2021-45,71.5768979301288,31632,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,687,2021-46,107.27190446969695,32319,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,766,2021-47,135.77184424605372,33085,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,834,2021-48,149.50788079400272,33919,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,811,2021-49,153.71278994133405,34730,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,717,2021-50,142.7800261582726,35447,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,539,2021-51,117.36368642329214,35986,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,410,2021-52,88.67686179594286,36396,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,332,2022-01,69.33427971821875,36728,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,245,2022-02,53.91627951133723,36973,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,164,2022-03,38.217952027966945,37137,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,168,2022-04,31.022885264755562,37305,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,306,2022-05,44.2917096852233,37611,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,398,2022-06,65.78346754936119,38009,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,371,2022-07,71.85722520661756,38380,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,355,2022-08,67.83920091027873,38735,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,289,2022-09,60.176922019586094,39024,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,208,2022-10,46.440885471637095,39232,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,189,2022-11,37.096642922011924,39421,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,191,2022-12,35.50812168857564,39612,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,153,2022-13,32.144194370710586,39765,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,167,2022-14,29.901576158800545,39932,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,86,2022-15,23.64093365055168,40018,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,91,2022-16,16.53930931283655,40109,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,78,2022-17,15.791769908866536,40187,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,53,2022-18,12.240957740008973,40240,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,23,2022-19,7.101624337715129,40263,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,12,2022-20,3.2704848923688092,40275,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,12,2022-21,2.242618211910041,40287,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,6,2022-22,1.6819636589325306,40293,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,8,2022-23,1.3081939569475238,40301,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,5,2022-24,1.214751531451272,40306,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,2,2022-25,0.6540969784737619,40308,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,14,2022-26,1.4950788079400272,40322,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,17,2022-27,2.8967151903838024,40339,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,25,2022-28,3.9245818708425713,40364,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,46,2022-29,6.6344122102338705,40410,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,104,2022-30,14.016363824437754,40514,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,89,2022-31,18.034388120776576,40603,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,82,2022-32,15.97865475985904,40685,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,91,2022-33,16.165539610851543,40776,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,51,2022-34,13.268824420467741,40827,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,46,2022-35,9.063915273136415,40873,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,55,2022-36,9.437684975121421,40928,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,57,2022-37,10.46555165558019,40985,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,68,2022-38,11.680303187031463,41053,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,99,2022-39,15.604885057874034,41152,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,129,2022-40,21.304873013145386,41281,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,137,2022-41,24.85568518200295,41418,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,94,2022-42,21.58520028963414,41512,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,74,2022-43,15.698327483370285,41586,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,67,2022-44,13.17538199497149,41653,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,56,2022-45,11.493418336038959,41709,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,35,2022-46,8.503260720158904,41744,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,44,2022-47,7.381951614203884,41788,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,41,2022-48,7.942606167181395,41829,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,53,2022-49,8.78358799664766,41882,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,59,2022-50,10.46555165558019,41941,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,65,2022-51,11.58686076153521,42006,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,71,2022-52,12.70816986749023,42077,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,57,2023-01,11.960630463520218,42134,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,39,2023-02,8.970472847640163,42173,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,30,2023-03,6.447527359241367,42203,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,16,2023-04,4.2983515728275785,42219,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,20,2023-05,3.3639273178650613,42239,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,26,2023-06,4.2983515728275785,42265,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,36,2023-07,5.793430380767605,42301,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,45,2023-08,7.568836465196387,42346,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,41,2023-09,8.036048592677647,42387,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,27,2023-10,6.354084933745115,42414,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,10,2020-01,NA,10,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,12,2020-02,0.37670942604038155,22,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8,2020-03,0.34246311458216505,30,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,15,2020-04,0.39383258176948976,45,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,13,2020-05,0.479448360415031,58,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,12,2020-06,0.4280788932277063,70,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,14,2020-07,0.44520204895681453,84,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,11,2020-08,0.4280788932277063,95,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,21,2020-09,0.547940983331464,116,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,79,2020-10,1.7123155729108253,195,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,811,2020-11,15.239608598906344,1006,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,477,2020-12,22.054624579091428,1483,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1026,2020-13,25.736103060849704,2509,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2052,2020-14,52.7050733341952,4561,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1590,2020-15,62.36253316541225,6151,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1121,2020-16,46.42087518161247,7272,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1235,2020-17,40.34215489777904,8507,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,960,2020-18,37.58532682539261,9467,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,656,2020-19,27.671019658238937,10123,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,438,2020-20,18.732732367644427,10561,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,383,2020-21,14.058110853597874,10944,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,297,2020-22,11.64374589579361,11241,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,250,2020-23,9.366366183822214,11491,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,273,2020-24,8.955410446323615,11764,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,327,2020-25,10.27389343746495,12091,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,198,2020-26,8.989656757781832,12289,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,127,2020-27,5.5650256119601815,12416,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,170,2020-28,5.085577251545151,12586,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,269,2020-29,7.517065365078523,12855,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,246,2020-30,8.818425200490749,13101,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,490,2020-31,12.602642616623672,13591,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,896,2020-32,23.732693840544037,14487,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,902,2020-33,30.787434000936635,15389,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,634,2020-34,26.301167199910275,16023,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,592,2020-35,20.992988923886717,16615,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1303,2020-36,32.44838010666014,17918,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2223,2020-37,60.3762471008357,20141,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3200,2020-38,92.85887351895406,23341,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3626,2020-39,116.88266100689293,26967,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2818,2020-40,110.34161551837357,29785,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2684,2020-41,94.2116028215536,32469,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3191,2020-42,100.59853990851097,35660,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5839,2020-43,154.62209623384751,41499,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7546,2020-44,229.19343943411394,49045,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7398,2020-45,255.8884392157937,56443,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7507,2020-46,255.2206361423585,63950,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8423,2020-47,272.7718707646944,72373,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8745,2020-48,293.9703375573305,81118,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,12773,2020-49,368.45606497895136,93891,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,21888,2020-50,593.5057007266211,115779,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,24578,2020-51,795.644554108744,140357,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,16891,2020-52,710.0801449303901,157248,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,14395,2020-53,535.7150501408807,171643,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,11137,2021-01,437.1884120755919,182780,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6919,2021-02,309.1756998447786,189699,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5247,2021-03,208.320312600331,194946,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3593,2021-04,151.36869664531696,198539,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3085,2021-05,114.3484339589849,201624,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2726,2021-06,99.50265794184806,204350,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3382,2021-07,104.5882351933932,207732,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3728,2021-08,121.74563723395967,211460,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3664,2021-09,126.5743671495682,215124,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3849,2021-10,128.64626899279028,218973,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4559,2021-11,143.9714933703422,223532,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5077,2021-12,164.99872860568712,228609,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4427,2021-13,162.73847204944482,233036,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4560,2021-14,153.88580053749587,237596,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5086,2021-15,165.16996016297819,242682,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4883,2021-16,170.70073946348018,247565,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5491,2021-17,177.635617533769,253056,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6525,2021-18,205.75183924096476,259581,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7264,2021-19,236.11119434867368,266845,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6924,2021-20,242.94333348458787,273769,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6741,2021-21,233.98792303826426,280510,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5701,2021-22,213.04630358156487,286211,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2845,2021-23,146.3344888609591,289056,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1669,2021-24,77.29392496119465,290725,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1327,2021-25,51.30097456440832,292052,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2704,2021-26,69.02344074403537,294756,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4680,2021-27,126.43738190373533,299436,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6900,2021-28,198.28614334307355,306336,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5338,2021-29,209.55317981282678,311674,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6344,2021-30,200.0327052274426,318018,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6445,2021-31,218.98803861956543,324463,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6967,2021-32,229.65576463879987,331430,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6958,2021-33,238.4399435278324,338388,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6281,2021-34,226.69345869766414,344669,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4514,2021-35,184.8444660957236,349183,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3243,2021-36,132.82431899069272,352426,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2192,2021-37,93.06435138770335,354618,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2531,2021-38,80.87266450857827,357149,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3044,2021-39,95.4615931897785,360193,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4095,2021-40,122.24220875010381,364288,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5056,2021-41,156.6939980770696,369344,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8760,2021-42,236.5735195533596,378104,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,11995,2021-43,355.39109715764175,390099,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,16112,2021-44,481.28053807804565,406211,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,22888,2021-45,667.8030734352218,429099,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,28292,2021-46,876.3631102157603,457391,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,29224,2021-47,984.8554249153902,486615,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,34707,2021-48,1094.7004689176197,521322,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,48606,2021-49,1426.5814732591957,569928,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,76107,2021-50,2135.4801204442774,646035,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,80453,2021-51,2680.801260949188,726488,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,127085,2021-52,3553.705493707668,853573,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,137398,2022-01,4528.783596701738,990971,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,184208,2022-02,5506.909621415589,1175179,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,286085,2022-03,8052.900277309507,1461264,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,299293,2022-04,10023.51865439393,1760557,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,296689,2022-05,10205.092597745394,2057246,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,316224,2022-06,10495.004747394925,2373470,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,239280,2022-07,9511.98150014255,2612750,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,152243,2022-08,6704.10930052765,2764993,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,110780,2022-09,4503.78378933724,2875773,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,80653,2022-10,3277.93707069038,2956426,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,51010,2022-11,2254.4860527615797,3007436,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,35395,2022-12,1479.5262707735985,3042831,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,22865,2022-13,997.5950527778467,3065696,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,17858,2022-14,697.3062707564753,3083554,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,12759,2022-15,524.2596589581074,3096313,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,11108,2022-16,408.67835778662663,3107421,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7073,2022-17,311.31609431091715,3114494,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5855,2022-18,221.3681572659115,3120349,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4788,2022-19,182.24174642489913,3125137,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4129,2022-20,152.68717963645827,3129266,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3293,2022-21,127.08806182144144,3132559,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3805,2022-22,121.54015936521037,3136364,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5831,2022-23,164.99872860568712,3142195,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8263,2022-24,241.3337568460517,3150458,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,10463,2022-25,320.64821418328114,3160921,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,13243,2022-26,405.9215297142402,3174164,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,16100,2022-27,502.44475855922343,3190264,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,15590,2022-28,542.6328050554405,3205854,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,13371,2022-29,495.9037130707041,3219225,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,10782,2022-30,413.5755803251516,3230007,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,10345,2022-31,361.76091108887005,3240352,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,12189,2022-32,385.85319119972536,3252541,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8863,2022-33,360.4766744091869,3261404,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6428,2022-34,261.83017425379427,3267832,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4952,2022-35,194.8615121972519,3272784,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5430,2022-36,177.77260277960187,3278214,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5242,2022-37,182.73831794104325,3283456,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6969,2022-38,209.09085460814086,3290425,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8501,2022-39,264.8952191293047,3298926,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,9520,2022-40,308.5763893942598,3308446,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,9021,2022-41,317.4804303733961,3317467,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7617,2022-42,284.8950650209031,3325084,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6017,2022-43,233.4571052106619,3331101,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4200,2022-44,174.94728208429902,3335301,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4251,2022-45,144.70778906669383,3339552,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3784,2022-46,137.5845562833848,3343336,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4543,2022-47,142.5845177562844,3347879,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7280,2022-48,202.44707018524687,3355159,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8592,2022-49,271.7787277324062,3363751,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7060,2022-50,268.01163347200236,3370811,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,9305,2022-51,280.22044350685655,3380116,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,6793,2022-52,275.64856092718463,3386909,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,4575,2023-01,194.6560343285026,3391484,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2102,2023-02,114.3313108032558,3393586,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1283,2023-03,57.96188214303143,3394869,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1087,2023-04,40.58187907798656,3395956,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,998,2023-05,35.7017796951907,3396954,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,979,2023-06,33.852478876447016,3397933,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,859,2023-07,31.472360230100968,3398792,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,799,2023-08,28.39019219886148,3399591,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,759,2023-09,26.677876625950656,3400350,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,NA,2023-10,NA,NA,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-01,NA,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-02,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-03,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-04,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-05,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-06,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-07,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-08,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,0,2020-09,0,0,TESSy COVID-19,
Denmark,DNK,Europe,5840045,deaths,2,2020-10,0.34246311458216505,2,TESSy COVID-19,
